34672	18085	34969	18413	
34945	16417	35294	16619	
34657	19976	34945	20305	
35042	26277	35354	26629	
35703	24899	35890	25074	
35542	27478	35707	27646	
34659	27759	34802	27935	
35853	36587	36141	36848	
34656	41213	34936	41613	
36204	41263	36466	41630	
34747	41835	35176	42305	
35030	42458	35243	42697	
37665	13230	37979	13640	
38005	11977	38289	12467	
37824	12723	38124	13143	
36626	15771	37113	16314	
37496	13804	37821	14262	
37353	14490	37658	14920	
36684	16795	37286	17365	
37915	17462	38291	17950	
38145	17966	38304	18301	
36605	16422	37031	16702	
38045	21488	38304	21863	
36604	25685	36750	25851	
37882	35889	38027	36032	
37965	40807	38304	41033	
37093	40832	37433	41040	
36481	41401	36597	41577	
38174	41282	38299	41497	
39018	12411	39497	13089	
39364	11805	39828	12313	
39264	13188	39835	13672	
38308	11481	38496	11764	
39648	12292	40025	12801	
39060	13685	39572	14047	
38989	15719	39353	16160	
39836	14474	40113	14973	
39350	15167	39736	15624	
39828	15998	40119	16415	
39468	16069	39777	16412	
38360	14559	38892	15150	
38304	17795	38725	18394	
39498	16423	39971	16815	
39901	16782	40120	17074	
39120	19175	39369	19379	
39741	37985	40116	38273	
38468	38427	38849	38780	
38409	40044	38876	40434	
39773	39594	39994	39801	
41681	13287	41940	13680	
41360	13683	41820	14030	
40823	14165	41293	14699	
40129	16005	40371	16416	
40135	15320	40318	15667	
40417	14746	40846	15208	
40137	16589	40350	16928	
41307	17549	41752	17922	
40938	16419	41401	16661	
40998	16804	41506	17304	
40135	37897	40333	38145	
41438	37320	41763	37608	
42598	13419	43022	13669	
41960	13179	42158	13580	
41963	15262	42187	15779	
42215	16163	42686	16409	
41955	16416	42231	16764	
42029	17220	42404	17620	
43127	35806	43309	35989	
41958	36836	42150	37087	
42819	37766	43056	37979	
42568	37969	42913	38251	
42699	38304	43030	38516	
43782	23441	44107	23833	
44005	24853	44266	25131	
43944	26401	44198	26632	
44806	27516	45121	27916	
44402	28493	44797	28829	
43814	27683	44067	27918	
44607	36257	45006	36551	
44214	36910	44537	37273	
43911	36811	44119	37027	
44744	36936	45084	37225	
45888	29665	46149	29959	
46273	27696	46602	28020	
46459	28770	46732	29007	
45606	27642	45831	27988	
46861	32033	47261	32466	
46509	33110	46981	33534	
46547	34933	46914	35291	
45758	34073	45959	34260	
46764	34351	47105	34616	
